2025-01-28 17:53:48|102762.25|0.0
2025-01-28 17:53:58|102773.5|0.0109464015529295
2025-01-28 17:54:09|102782.81|0.009057934882299551
2025-01-28 17:54:19|102790.99|0.007957895920651768
2025-01-28 17:54:29|102782.75|-0.00801690945222349
2025-01-28 17:54:39|102768.0|-0.014352716799003582
2025-01-28 17:54:49|102768.0|0.0
2025-01-28 17:54:59|102741.71|-0.02558843920350712
2025-01-28 17:55:09|102725.51|-0.01577018210959638
2025-01-28 17:55:19|102735.98|0.010191171583705303
2025-01-28 17:55:29|102735.99|9.733687298203117e-06
2025-01-28 17:55:40|102731.51|-0.004360882070175429
2025-01-28 17:55:50|102731.5|-9.734112706191685e-06
2025-01-28 17:56:00|102742.86|0.011056729392193853
2025-01-28 17:56:10|102782.8|0.038858641718266404
2025-01-28 17:56:20|102800.0|0.016731517509724795
2025-01-28 17:56:30|102802.0|0.0019454874418785627
2025-01-28 17:56:40|102789.93|-0.011742395388348826
2025-01-28 17:56:50|102786.0|-0.003823477905544544
2025-01-28 17:57:00|102810.97|0.02428729152151873
2025-01-28 17:57:11|102814.74|0.0036667894117167195
2025-01-28 17:57:21|102798.84|-0.015467100601532792
2025-01-28 17:57:31|102801.46|0.002548601936207808
2025-01-28 17:57:41|102841.83|0.03925445511811229
2025-01-28 17:57:51|102855.28|0.013076625721107453
2025-01-28 17:58:01|102856.0|0.0007000077778653304
2025-01-28 17:58:11|102848.0|-0.007778469197261979
2025-01-28 17:58:21|102848.0|0.0
2025-01-28 17:58:31|102844.49|-0.0034129198365364655
2025-01-28 17:58:42|102808.49|-0.035016563320791894
2025-01-28 17:58:52|102808.48|-9.726824099834202e-06
2025-01-28 17:59:02|102815.45|0.006779136793158192
2025-01-28 17:59:12|102821.99|0.006360507124991598
2025-01-28 17:59:22|102833.99|0.011669293392194545
2025-01-28 17:59:32|102833.99|0.0
2025-01-28 17:59:42|102834.0|9.724410209426172e-06
2025-01-28 17:59:53|102834.04|3.8897625721596814e-05
2025-01-28 18:00:03|102829.07|-0.0048332635897481244
2025-01-28 18:00:13|102829.07|0.0
2025-01-28 18:00:23|102850.1|0.020447233400841452
2025-01-28 18:00:33|102838.0|-0.011766078686872381
2025-01-28 18:00:43|102791.98|-0.04477002972411279
2025-01-28 18:00:53|102788.2|-0.003677464923015323
2025-01-28 18:01:03|102789.98|0.0017316862986050156
2025-01-28 18:01:13|102772.79|-0.01672621712420411
2025-01-28 18:01:24|102800.5|0.026955121813616086
2025-01-28 18:01:34|102839.47|0.037894010927906535
2025-01-28 18:01:44|102888.88|0.04802268233457638
2025-01-28 18:01:54|102888.72|-0.00015550781465985042
2025-01-28 18:02:04|102947.49|0.05708735589377077
2025-01-28 18:02:14|102923.44|-0.023366883190071096
2025-01-28 18:02:24|102903.52|-0.019357938387334322
2025-01-28 18:02:37|102870.82|-0.0317874398201522
2025-01-28 18:02:47|102877.64|0.006629234496429382
2025-01-28 18:02:57|102869.0|-0.008399031778280549
2025-01-28 18:03:07|102867.41|-0.0015456790445064258
2025-01-28 18:03:17|102875.59|0.00795135172492621
2025-01-28 18:03:27|102843.21|-0.03148482043684761
2025-01-28 18:03:38|102843.22|9.723538406091632e-06
2025-01-28 18:03:48|102848.86|0.0054837749295416766
2025-01-28 18:03:58|102866.96|0.01759554282541821
2025-01-28 18:04:08|102842.54|-0.023745037802462683
2025-01-28 18:04:18|102858.0|0.01503043030197593
2025-01-28 18:04:28|102858.01|9.722140254085521e-06
2025-01-28 18:04:38|102851.55|-0.006280897079326321
2025-01-28 18:04:48|102840.0|-0.011231038506420566
2025-01-28 18:04:58|102836.9|-0.0030144821557299187
2025-01-28 18:05:08|102811.02|-0.025172398834278763
2025-01-28 18:05:19|102839.8|0.02798527418372929
2025-01-28 18:05:29|102805.63|-0.033237479309254025
2025-01-28 18:05:39|102772.81|-0.031934516532151826
2025-01-28 18:05:49|102795.4|0.021975691519266923
2025-01-28 18:05:59|102771.01|-0.023732373555538103
2025-01-28 18:06:09|102757.13|-0.01350757850086909
2025-01-28 18:06:19|102766.0|0.008631259365933619
2025-01-28 18:06:29|102774.81|0.008572139418207314
2025-01-28 18:06:39|102794.38|0.01903800577425243
2025-01-28 18:06:50|102789.0|-0.005234023095861091
2025-01-28 18:07:00|102781.92|-0.006888371028680673
2025-01-28 18:07:10|102802.19|0.01971747878134121
2025-01-28 18:07:20|102782.39|-0.019264000379834435
2025-01-28 18:07:30|102790.01|0.007413171766395726
2025-01-28 18:07:40|102779.85|-0.009885206098266285
2025-01-28 18:07:50|102783.98|0.004018135900156916
2025-01-28 18:08:00|102783.99|9.72914167791426e-06
2025-01-28 18:08:10|102777.62|-0.0061978473523806995
2025-01-28 18:08:21|102781.98|0.0042419887221481645
2025-01-28 18:08:31|102772.01|-0.009701084954941685
2025-01-28 18:08:41|102763.63|-0.008154636032213055
2025-01-28 18:08:51|102758.01|-0.005469160019749211
2025-01-28 18:09:01|102762.26|0.004135759567763496
2025-01-28 18:09:11|102762.25|-9.731199924837487e-06
2025-01-28 18:09:21|102750.02|-0.011902674082200592
2025-01-28 18:09:31|102750.01|-9.732359159199329e-06
2025-01-28 18:09:41|102756.83|0.006637028409699856
2025-01-28 18:09:51|102758.42|0.001547318458182315
2025-01-28 18:10:02|102751.89|-0.006355114246559198
2025-01-28 18:10:12|102766.0|0.013730222057879632
2025-01-28 18:10:22|102766.0|0.0
2025-01-28 18:10:32|102759.62|-0.006208664453999205
2025-01-28 18:10:42|102758.01|-0.0015667878348369943
2025-01-28 18:10:52|102758.02|9.731600520634036e-06
2025-01-28 18:11:02|102758.02|0.0
2025-01-28 18:11:12|102783.13|0.024430079138473972
2025-01-28 18:11:22|102798.83|0.015272547362647115
2025-01-28 18:11:32|102839.67|0.03971230168280053
2025-01-28 18:11:43|102841.83|0.002100312684054234
2025-01-28 18:11:53|102866.99|0.024458769523637746
2025-01-28 18:12:03|102843.5|-0.02284052954246524
2025-01-28 18:12:13|102850.0|0.0063198833252309196
2025-01-28 18:12:23|102870.81|0.020229256481987135
2025-01-28 18:12:33|102870.82|9.72092961766342e-06
2025-01-28 18:12:43|102865.37|-0.005298187329721987
2025-01-28 18:12:53|102851.69|-0.013300705122096695
2025-01-28 18:13:03|102848.8|-0.002809950140399711
2025-01-28 18:13:13|102839.5|-0.00904321782972779
2025-01-28 18:13:24|102837.15|-0.0022851664014471628
2025-01-28 18:13:34|102837.16|9.724111410032352e-06
2025-01-28 18:13:44|102832.33|-0.0046969664112461
2025-01-28 18:13:54|102820.17|-0.011826473346624006
2025-01-28 18:14:04|102836.15|0.015539282635528388
2025-01-28 18:14:14|102821.0|-0.014734344151480904
2025-01-28 18:14:24|102821.0|0.0
2025-01-28 18:14:34|102813.04|-0.007742208575883374
2025-01-28 18:14:44|102814.99|0.001896610601247582
2025-01-28 18:14:54|102826.0|0.010707408632052945
2025-01-28 18:15:05|102804.52|-0.02089402294762519
2025-01-28 18:15:15|102799.99|-0.004406615214650153
2025-01-28 18:15:25|102815.69|0.01527004292827008
2025-01-28 18:15:35|102847.4|0.030832087150469388
2025-01-28 18:15:45|102847.41|9.723142283615333e-06
2025-01-28 18:15:55|102847.41|0.0
2025-01-28 18:16:05|102830.35|-0.016590432688401498
2025-01-28 18:16:15|102794.0|-0.03536198610814427
2025-01-28 18:16:25|102768.01|-0.025289971071742308
2025-01-28 18:16:35|102772.5|0.004368872996185982
2025-01-28 18:16:46|102776.0|0.003405464310734023
2025-01-28 18:16:56|102768.5|-0.00729795608576558
2025-01-28 18:17:06|102741.41|-0.02636716782453784
2025-01-28 18:17:16|102720.41|-0.020443843633412288
2025-01-28 18:17:26|102700.84|-0.019055345603801278
2025-01-28 18:17:36|102731.45|0.029796133511208675
2025-01-28 18:17:46|102735.96|0.004389894249306
2025-01-28 18:17:56|102748.74|0.012438108730091322
2025-01-28 18:18:06|102706.46|-0.041165862400474935
2025-01-28 18:18:17|102706.46|0.0
2025-01-28 18:18:27|102718.52|0.01174082336855873
2025-01-28 18:18:37|102679.49|-0.03801148603289599
2025-01-28 18:18:47|102676.22|-0.0031847685861478682
